@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 6 }
@data
0.004165,0.000108,0.004102,0.000107,0.017811,0.005713,0.006304,0.005828,858.000000,0.720714,0.955457,0.758621,1.000000,112.325902,0.839535,40.035681,27.754048,7.167216,0.062135,2.502597,0.106342,1.380496,0.511865,7.536364,3.098028,1.964158,3.094722,1.009123,1.353448,-0.024984,0.274791,0.004516,0.005646,0.042810,1.854545,0.743439,3.649290,0.583988,10.005195,12.597376,2.587981,3.412272,0.854545,1.260718,-0.247724,0.787512,0.081656,0.122192,0.083331,1.622951,0.165851,0.976680,0.579734,7.985310,2.268253,1.817379,2.773757,0.683327,1.179816,-0.015649,0.207056,0.000649,0.002223,0.062563,2.432584,0.128638,1.393574,0.533060,7.530899,3.150731,1.964325,3.088346,1.047335,1.357282,-0.026308,0.281147,0.005114,0.002219,0.083106,1.628546,0.166816,0.983659,0.579674,7.997141,2.280396,1.817565,2.777473,0.685764,1.180906,-0.016037,0.209813,0.002241,0.001203,1
0.004474,0.000319,0.004173,0.000225,0.026519,0.014944,0.008512,0.011151,1170.000000,0.663363,0.955882,0.713415,1.000000,131.639610,0.835698,45.096788,33.745842,38.303172,0.039060,1.911429,0.667329,2.897891,0.564516,7.195238,9.576168,2.477801,3.460449,0.831809,1.245632,-0.166959,0.684088,0.004039,0.003190,0.092653,1.297143,0.805836,3.346348,0.683597,6.192381,12.063942,2.321531,2.983855,0.745306,1.135049,-0.289770,0.797828,0.452659,0.050754,0.189308,0.769109,0.699028,1.277880,0.725944,5.200883,4.341641,1.724697,2.271818,0.427508,0.924573,-0.191716,0.618635,0.002821,0.001616,0.032269,3.159629,0.456133,2.963467,0.478210,7.388260,8.445547,2.436188,3.640397,1.260853,1.454295,-0.083572,0.522252,0.034251,0.013219,0.179046,0.993264,0.618890,1.305229,0.698496,5.229929,4.218933,1.737817,2.349317,0.549790,1.008005,-0.147405,0.558707,0.004802,0.005089,1
0.004141,0.000105,0.004094,0.000103,0.013116,0.003737,0.005327,0.003714,689.000000,0.508157,0.949036,0.717708,1.000000,100.669048,0.837629,32.520327,28.008602,-72.909991,0.043967,3.460371,0.094551,1.940111,0.467841,9.376054,4.170556,2.121935,3.418441,1.386382,1.499044,-0.025613,0.292048,0.001705,0.005484,0.035203,3.040472,0.537300,3.403866,0.479472,9.320405,10.086211,2.506990,3.532220,1.188486,1.437158,-0.168984,0.692899,0.110849,0.045284,0.091354,1.579759,0.099032,0.876326,0.586508,6.887229,1.927042,1.741952,2.682663,0.673822,1.173202,-0.008214,0.147955,0.001708,0.000614,0.045945,3.618868,0.024053,1.902261,0.461783,9.415094,3.759772,2.068143,3.378267,1.452973,1.514513,-0.026774,0.297432,0.002688,0.002011,0.091535,1.585128,0.098099,0.877368,0.585994,6.901102,1.929879,1.743659,2.684615,0.676576,1.175203,-0.008389,0.149597,0.003049,0.002727,1
0.004106,0.000102,0.004076,0.000102,0.012687,0.002904,0.005376,0.003542,649.000000,0.873149,0.975940,0.618095,1.000000,101.396970,0.777822,41.256667,20.110706,37.746795,0.049574,3.266547,0.005547,1.618537,0.459633,9.198569,3.289730,2.006317,3.266651,1.238853,1.451807,-0.024972,0.282098,0.001019,0.002009,0.052883,2.644007,0.494889,2.648366,0.523472,10.500894,7.824239,2.364036,3.290326,1.138008,1.395880,-0.149067,0.641646,0.116195,0.120561,0.105764,1.476217,0.074123,0.794393,0.604180,6.426438,1.712509,1.674044,2.573238,0.659433,1.148905,-0.007388,0.137567,0.001030,0.001746,0.049899,2.949900,0.094255,1.583142,0.495940,9.234469,3.534203,2.041684,3.249352,1.211096,1.436279,-0.027860,0.297220,0.008174,0.002441,0.105749,1.533487,0.041544,0.799608,0.602347,6.435335,1.666142,1.664557,2.576866,0.696030,1.165698,-0.006422,0.128321,0.003233,0.003890,1
0.004160,0.000106,0.004111,0.000108,0.014496,0.004347,0.005763,0.004377,584.000000,0.561283,0.948052,0.695238,1.000000,92.083261,0.846992,30.434454,25.188281,23.977419,0.050984,2.806387,0.163541,1.705890,0.493655,7.960080,3.874654,2.079639,3.247689,1.112753,1.407308,-0.042470,0.363825,0.006434,0.005676,0.041111,2.293413,0.652067,3.462345,0.517894,9.391218,10.824993,2.510982,3.394736,0.901861,1.292225,-0.219547,0.753878,0.177676,0.060763,0.068568,1.997513,0.215457,1.274459,0.550816,7.547404,3.094504,1.970865,3.025091,0.835380,1.268479,-0.022870,0.260066,0.004590,0.002644,0.051564,3.017897,0.065705,1.725758,0.484729,7.966443,3.401558,2.016989,3.243065,1.198114,1.433754,-0.020660,0.258862,0.010504,0.005897,0.067793,2.202672,0.137872,1.270661,0.538432,7.571848,2.906943,1.936166,3.041385,0.927222,1.309374,-0.014661,0.209757,0.005337,0.003643,1
0.004201,0.000114,0.004099,0.000107,0.015662,0.005330,0.005299,0.004429,553.000000,0.876833,0.953448,0.731481,1.000000,94.769553,0.757670,38.630812,18.573492,74.602715,0.047918,2.880899,0.189790,1.751062,0.481383,7.698876,4.210448,2.113843,3.303070,1.111102,1.395830,-0.050897,0.398521,0.004022,0.010350,0.027274,5.786517,0.338944,4.370438,0.413451,10.186517,11.720268,2.555550,3.818571,2.366095,1.713494,-0.099797,0.574840,0.450192,0.119549,0.077853,1.782375,0.189865,1.098069,0.571100,7.628641,2.617784,1.880007,2.886632,0.762695,1.226983,-0.021604,0.247274,0.000701,0.003288,0.046525,2.895442,0.178833,1.694370,0.482212,7.747989,4.065177,2.091594,3.285864,1.112895,1.406832,-0.043311,0.368468,0.008120,0.003107,0.076441,1.868911,0.158305,1.108908,0.559831,7.654680,2.571904,1.876635,2.904877,0.781915,1.240169,-0.015616,0.211453,0.002196,0.001267,1
0.004570,0.000471,0.004174,0.000312,0.032852,0.025784,0.009325,0.015650,407.000000,0.469734,0.978365,0.706597,1.000000,73.840620,0.913123,24.326472,21.475610,-52.319900,0.064540,1.477612,0.800312,2.981831,0.593486,6.761194,10.689240,2.420043,3.086985,0.626812,1.125483,-0.306477,0.823064,0.013913,0.007383,0.053295,4.394030,0.606418,5.570737,0.405200,6.788060,17.934186,2.506424,3.413017,1.519234,1.571288,-0.230220,0.767380,0.665173,0.657430,0.230510,0.692196,0.752320,1.400142,0.756004,4.422685,4.895501,1.700416,2.128146,0.420160,0.889545,-0.261286,0.687680,0.003176,0.024483,0.060156,2.703833,0.684136,2.322160,0.496959,6.843206,8.640921,2.362643,3.107734,1.077541,1.377517,-0.238908,0.764830,0.047724,0.024490,0.214341,1.082437,0.626994,1.451657,0.717488,4.456733,4.716126,1.722736,2.236415,0.663557,1.037912,-0.195405,0.621335,0.005364,0.027452,1
0.004158,0.000099,0.004110,0.000101,0.015328,0.004904,0.005640,0.004624,515.000000,0.748828,0.988484,0.830645,1.000000,83.941125,0.896977,31.515799,20.887563,2.603469,0.043198,4.065934,-0.017849,1.963753,0.451095,9.019780,3.922686,2.087330,3.447107,1.658321,1.576459,-0.033791,0.335022,0.003822,0.005066,0.036715,1.797802,0.754262,3.621910,0.602198,8.720879,12.829784,2.596454,3.469025,0.871132,1.239537,-0.263172,0.806764,0.080985,0.286113,0.069918,2.375358,0.056979,1.251288,0.535753,8.890481,2.662313,1.905884,3.036199,1.024257,1.351446,-0.004916,0.121988,0.002242,0.002806,0.041312,3.855422,0.040589,1.925888,0.416064,9.031325,4.179742,2.121061,3.443325,1.326172,1.503665,-0.037126,0.351138,0.001242,0.007021,0.068866,2.335750,0.074900,1.253533,0.528144,8.901812,2.713918,1.915608,3.036115,0.968353,1.335389,-0.006794,0.143272,0.001997,0.001649,1
0.004155,0.000102,0.004110,0.000101,0.016588,0.005409,0.005776,0.005028,459.000000,0.586581,0.966316,0.739130,1.000000,79.012193,0.900970,26.926155,21.807244,18.656445,0.051545,3.017949,0.045247,1.559343,0.472854,8.848718,3.302755,2.002637,3.234975,1.150171,1.412974,-0.032211,0.317535,0.001226,0.003472,0.041131,2.410256,0.599616,2.879579,0.526998,9.107692,9.603787,2.497998,3.433054,1.006943,1.346797,-0.179717,0.702161,0.097998,0.207262,0.048153,2.943681,0.085142,1.614313,0.482263,8.098901,3.491592,2.041738,3.284614,1.142629,1.422696,-0.007692,0.158349,0.003603,0.001796,0.051906,3.621387,-0.121578,1.557327,0.475855,8.852601,2.836655,1.922322,3.218725,1.524750,1.520732,-0.054513,0.408178,0.012137,0.003418,0.048131,3.093883,0.040798,1.616102,0.481646,8.119488,3.356989,2.021946,3.289479,1.231027,1.449867,-0.006041,0.140530,0.003054,0.001309,1
0.004102,0.000095,0.004078,0.000101,0.013310,0.002384,0.006366,0.004097,428.000000,0.792512,0.908705,0.713333,1.000000,86.769553,0.698178,30.933640,18.865062,6.209804,0.048487,3.083565,0.061731,1.663504,0.469261,9.194986,3.482872,2.028688,3.261796,1.151543,1.431845,-0.034949,0.331671,0.006379,0.007560,0.053499,2.816156,0.429591,2.577991,0.509125,11.050139,7.050411,2.289657,3.312884,1.223920,1.381039,-0.124135,0.596194,0.140097,0.098774,0.063109,2.378734,0.074665,1.269406,0.525003,8.591398,2.762554,1.922765,3.063360,0.985375,1.338757,-0.011464,0.186614,0.000818,0.001336,0.053143,3.154088,0.030339,1.674696,0.480359,9.198113,3.341254,2.010795,3.221592,1.265624,1.459748,-0.050535,0.394103,0.002028,0.008413,0.063024,2.237883,0.128415,1.272389,0.525612,8.592474,2.897061,1.944866,3.056167,0.895063,1.302818,-0.014710,0.210644,0.004074,0.005322,1
0.004168,0.000099,0.004115,0.000102,0.015191,0.004395,0.005936,0.004768,572.000000,0.896460,0.939245,0.572573,1.000000,100.568542,0.696767,41.198865,18.256226,60.888561,0.047068,3.349241,0.014465,1.638982,0.445404,8.854664,3.434409,2.021896,3.307207,1.211683,1.443385,-0.028172,0.301723,0.003402,0.002428,0.030006,4.546638,0.396103,3.534625,0.419312,10.255965,10.476781,2.532535,3.690306,1.713148,1.604030,-0.110241,0.592800,0.278427,0.162524,0.060419,2.464794,0.069490,1.321751,0.512136,8.413338,2.832876,1.937417,3.107274,0.983719,1.346397,-0.006542,0.142126,0.002827,0.001312,0.048671,3.488432,-0.029646,1.645813,0.455290,8.861183,3.250653,1.995297,3.282163,1.348868,1.479709,-0.034022,0.328603,0.001793,0.006215,0.060916,2.427150,0.086374,1.323990,0.521700,8.438522,2.885879,1.947726,3.106484,1.003139,1.349710,-0.008907,0.165648,0.001309,0.001197,1
0.004102,0.000094,0.004081,0.000098,0.012861,0.002868,0.005687,0.003773,596.000000,0.750559,0.880355,0.591270,1.000000,107.740115,0.633398,35.354880,23.362638,12.769239,0.034976,4.728346,-0.017037,2.323718,0.405933,9.185039,4.568123,2.170173,3.591407,1.754759,1.618214,-0.033898,0.341321,0.007644,0.006094,0.045888,2.366142,0.583535,2.730935,0.554760,10.531496,8.965543,2.448194,3.358264,1.098301,1.351958,-0.186133,0.708624,0.015219,0.190569,0.054399,2.837784,0.029787,1.464999,0.492721,8.837784,3.011737,1.967544,3.200529,1.134567,1.409400,-0.005312,0.130042,0.000536,0.001241,0.036116,4.872527,-0.062295,2.297578,0.407315,9.193407,4.301055,2.135017,3.583649,1.850279,1.626360,-0.030381,0.323667,0.002991,0.005018,0.054504,2.895804,0.001618,1.448649,0.489243,8.834965,2.904931,1.949943,3.194200,1.150819,1.417437,-0.004039,0.113350,0.001145,0.004049,1
0.004197,0.000113,0.004151,0.000159,0.016554,0.005832,0.005865,0.005192,517.000000,0.819127,0.938294,0.746032,1.000000,89.012193,0.801858,34.203000,19.619249,80.648829,0.068325,2.272727,-0.009790,1.029624,0.522235,7.167464,2.211190,1.806295,2.897683,0.898560,1.314034,-0.017662,0.227059,0.004445,0.003066,0.032142,4.055024,0.369504,3.031095,0.426782,8.643541,8.779635,2.446064,3.645926,1.447340,1.525783,-0.117638,0.606372,0.143308,0.017015,0.201549,0.734063,0.485488,0.714643,0.726760,4.634256,2.119290,1.547891,2.088811,0.400451,0.906532,-0.097606,0.439410,0.002650,0.001436,0.068398,2.325779,0.001292,1.048704,0.517997,7.158640,2.297779,1.821652,2.920951,0.916884,1.319501,-0.018424,0.233040,0.011097,0.004517,0.197462,0.872019,0.400588,0.730480,0.716488,4.658381,2.037478,1.552812,2.132229,0.491665,0.970435,-0.071408,0.382715,0.002342,0.004506,1
0.004174,0.000102,0.004101,0.000105,0.014893,0.004951,0.005395,0.004406,602.000000,0.799339,0.954041,0.747826,1.000000,95.254834,0.816510,35.940966,21.596201,76.924355,0.045695,3.488934,0.081288,1.957629,0.473416,9.307847,4.056136,2.108526,3.391699,1.436604,1.503639,-0.028167,0.305478,0.004318,0.004037,0.030011,3.895372,0.502851,3.399609,0.419023,9.730382,11.532940,2.568037,3.656792,1.355934,1.510638,-0.146887,0.665982,0.070074,0.264493,0.051495,2.753357,0.101345,1.527737,0.496051,8.645919,3.374369,2.025344,3.244488,1.094504,1.396849,-0.007261,0.152928,0.002282,0.001087,0.044938,3.679907,0.036912,1.922848,0.432406,9.292056,3.860965,2.083024,3.370089,1.323538,1.496760,-0.036586,0.344797,0.010114,0.001791,0.051036,2.798980,0.088773,1.534622,0.495235,8.670692,3.344321,2.018911,3.246545,1.115115,1.406687,-0.007179,0.152075,0.002042,0.001334,1
0.004308,0.000174,0.004114,0.000135,0.019023,0.010373,0.005721,0.006390,504.000000,0.549883,0.978641,0.811594,1.000000,81.941125,0.920663,27.786398,23.208350,-78.653271,0.072560,1.959811,0.385594,1.547083,0.555584,7.761229,4.399253,2.077419,3.018931,0.833101,1.253984,-0.080048,0.473828,0.011609,0.005697,0.073219,2.049645,0.620553,2.662050,0.633046,5.699764,8.749102,2.269216,3.044133,1.177651,1.291739,-0.218663,0.726408,0.535870,0.630299,0.121529,1.095797,0.384878,0.890807,0.650621,6.031932,2.467048,1.754064,2.501513,0.511390,1.037697,-0.072635,0.414554,0.003356,0.002921,0.073993,2.075881,0.324923,1.221950,0.555884,7.728997,3.888617,2.049371,2.969812,0.912523,1.266474,-0.070631,0.452147,0.003336,0.013324,0.118607,1.238958,0.314099,0.904518,0.637860,6.048131,2.373674,1.742204,2.537029,0.585113,1.086564,-0.054724,0.364807,0.002796,0.005947,1
0.004207,0.000142,0.004127,0.000110,0.017027,0.005647,0.005486,0.004794,477.000000,0.630621,0.961694,0.679487,1.000000,83.840620,0.832761,28.471729,22.096651,51.653936,0.217417,0.997494,0.181317,0.617107,0.713845,4.130326,1.421612,1.458867,2.000212,0.592245,0.991904,-0.039954,0.283207,0.007377,0.017492,0.034730,4.619048,0.484893,4.879115,0.446949,10.704261,13.155646,2.570928,3.611845,1.924184,1.613385,-0.156599,0.677757,0.067428,0.091665,0.273222,0.588492,0.150821,0.346260,0.760113,4.422143,0.797524,1.256517,1.705997,0.341076,0.827109,-0.020279,0.185332,0.002390,0.005973,0.217301,1.163793,0.097780,0.648335,0.708252,4.163793,1.389838,1.452162,2.032001,0.715509,1.039348,-0.028047,0.240353,0.016385,0.021498,0.270416,0.615952,0.115266,0.348257,0.755077,4.425773,0.776423,1.248240,1.714519,0.355484,0.844342,-0.012399,0.145558,0.005747,0.004512,1
0.004191,0.000104,0.004121,0.000102,0.015608,0.005924,0.005266,0.004506,556.000000,0.794049,0.968641,0.712821,1.000000,90.669048,0.831456,34.265864,20.828616,-34.359200,0.047277,3.345188,0.029988,1.743247,0.438642,7.562762,3.538948,2.041809,3.307753,1.157512,1.440980,-0.028346,0.301826,0.006355,0.007579,0.037990,2.790795,0.658089,4.205686,0.520330,8.891213,13.502810,2.604055,3.502084,1.215192,1.402132,-0.207456,0.746356,0.143149,0.194450,0.076180,1.955801,0.096347,1.078543,0.553919,7.998559,2.372806,1.845626,2.897935,0.818297,1.261123,-0.009341,0.163888,0.001878,0.002389,0.046915,3.500000,-0.006051,1.771898,0.442934,7.565728,3.433473,2.010078,3.292288,1.278081,1.478915,-0.040651,0.358490,0.004299,0.002797,0.076214,1.892511,0.122649,1.081300,0.555216,8.019408,2.421619,1.859048,2.893895,0.782657,1.239044,-0.009634,0.166292,0.000992,0.001295,1
0.004117,0.000096,0.004078,0.000098,0.010959,0.002169,0.005078,0.002806,817.000000,0.819305,0.978443,0.687710,1.000000,110.568542,0.824800,42.658011,24.458305,39.533664,0.058542,2.745125,0.046933,1.449058,0.497462,9.076602,3.012238,1.964430,3.163091,1.099730,1.390634,-0.018170,0.237577,0.008675,0.003059,0.037818,2.671309,0.510278,2.761315,0.500333,10.289694,8.236412,2.408937,3.515164,1.057914,1.386377,-0.108468,0.576096,0.148524,0.050036,0.057392,2.539996,0.076160,1.375228,0.506617,8.806068,2.958783,1.959914,3.143075,1.008242,1.359218,-0.004872,0.123434,0.002732,0.004481,0.060428,2.842025,0.006689,1.380857,0.516364,9.090491,2.867578,1.942486,3.147881,1.240946,1.427254,-0.019518,0.246594,0.005434,0.000987,0.057405,2.528405,0.081287,1.380053,0.512930,8.816626,2.975806,1.962819,3.142948,1.026584,1.364018,-0.005515,0.131329,0.000858,0.001899,1
0.004144,0.000101,0.004114,0.000102,0.010943,0.001963,0.005276,0.003027,1044.000000,0.724238,0.948229,0.690476,1.000000,126.225397,0.810518,44.653839,30.791056,-29.040552,0.044799,3.683761,0.034724,1.906106,0.468211,7.799145,3.946837,2.098847,3.431588,1.522609,1.531080,-0.011759,0.199452,0.006030,0.007942,0.053369,2.345085,0.478507,2.195577,0.559265,10.095085,6.639463,2.338828,3.334979,1.108142,1.336112,-0.116365,0.583049,0.211955,0.103606,0.066531,2.386252,0.085762,1.297916,0.528413,8.629296,2.833937,1.933483,3.066498,1.003415,1.345541,-0.006178,0.137313,0.001805,0.002777,0.044694,3.619213,0.045627,1.890270,0.466579,7.820602,3.962029,2.101579,3.419587,1.482337,1.517427,-0.016035,0.231991,0.017578,0.015615,0.066053,2.420063,0.073393,1.301189,0.524923,8.643506,2.803429,1.931310,3.068556,1.009813,1.349300,-0.005241,0.126559,0.005538,0.004210,1
0.004182,0.000105,0.004103,0.000105,0.015154,0.005063,0.005587,0.004640,571.000000,0.819263,0.976068,0.678954,1.000000,91.497475,0.838661,35.807252,20.532517,44.130780,0.051542,3.293388,0.050595,1.691568,0.477555,8.289256,3.639471,2.041536,3.292372,1.331074,1.477134,-0.037171,0.343584,0.002971,0.002258,0.051124,3.055785,0.596161,3.733881,0.516492,9.464876,12.075213,2.512146,3.368498,1.366859,1.442378,-0.204238,0.732380,0.018768,0.277413,0.076053,1.903942,0.151024,1.121590,0.562961,8.566715,2.581315,1.885215,2.923100,0.815651,1.252988,-0.012723,0.191691,0.002551,0.000431,0.051092,3.760563,-0.067222,1.684124,0.455700,8.295775,3.278715,1.997057,3.326530,1.517600,1.520324,-0.023743,0.279041,0.004005,0.005695,0.075009,2.044505,0.091750,1.130658,0.552256,8.574932,2.457525,1.862489,2.932847,0.870402,1.280478,-0.008394,0.156398,0.001223,0.002736,1
0.004140,0.000099,0.004105,0.000100,0.011636,0.002527,0.005258,0.003090,774.000000,0.748819,0.967500,0.708791,1.000000,106.568542,0.840582,38.739084,25.675281,18.328552,0.047078,3.407246,0.016956,1.733451,0.474453,8.526087,3.524682,2.041252,3.343591,1.377654,1.500700,-0.020090,0.256212,0.003090,0.004000,0.042798,2.227536,0.639285,3.051636,0.529293,10.433333,10.120918,2.467312,3.425603,0.900032,1.307768,-0.175657,0.695077,0.108502,0.113091,0.075019,2.020464,0.088760,1.106693,0.550627,8.632106,2.413994,1.856038,2.922586,0.849069,1.276715,-0.006219,0.134454,0.001067,0.003183,0.047080,3.430599,0.012660,1.740718,0.468709,8.522082,3.517651,2.037405,3.346603,1.374949,1.495270,-0.018106,0.243566,0.001657,0.008123,0.074347,1.975329,0.108177,1.098186,0.554858,8.647791,2.454192,1.865066,2.917643,0.834910,1.265906,-0.008911,0.160787,0.003110,0.002028,1
0.004119,0.000102,0.004092,0.000102,0.010474,0.002140,0.005076,0.002672,511.000000,0.644967,0.960526,0.704828,1.000000,86.426407,0.840128,29.329669,22.414035,-29.151969,0.049385,3.061785,0.047115,1.601695,0.452087,7.867277,3.364536,2.015450,3.252269,1.061858,1.405856,-0.025707,0.285000,0.002214,0.004377,0.040483,1.633867,0.704104,2.855217,0.547961,8.800915,9.120548,2.477525,3.364550,0.582890,1.125495,-0.213551,0.747461,0.014238,0.092587,0.064606,2.234603,0.082725,1.207495,0.533574,8.590602,2.636238,1.902166,3.023104,0.924642,1.315581,-0.006053,0.135047,0.001364,0.004383,0.049094,3.622108,-0.118397,1.595575,0.439266,7.858612,2.851475,1.930009,3.248821,1.313896,1.495322,-0.030654,0.310814,0.006049,0.005997,0.064263,2.336948,0.046514,1.204521,0.524995,8.593493,2.562127,1.886310,3.027899,0.955400,1.333421,-0.006372,0.138823,0.001616,0.001757,1
0.004119,0.000100,0.004083,0.000103,0.011145,0.002093,0.005464,0.003221,929.000000,0.722926,0.952821,0.737302,1.000000,121.982756,0.771858,41.579755,28.728507,-4.585535,0.046394,3.402395,0.084833,1.859291,0.476829,7.855090,4.032893,2.104127,3.372155,1.395168,1.492665,-0.020779,0.261467,0.010005,0.003092,0.052048,2.051497,0.644129,2.652378,0.577428,10.851497,9.340821,2.450456,3.302929,0.983307,1.278632,-0.196271,0.720529,0.043392,0.111127,0.086855,1.827846,0.091353,1.017241,0.567641,7.458407,2.194990,1.805615,2.806357,0.781069,1.232143,-0.008312,0.152434,0.000823,0.000694,0.046666,3.600770,0.039370,1.879263,0.466534,7.860077,3.894414,2.090245,3.384292,1.462943,1.521880,-0.016480,0.234112,0.002220,0.005244,0.087861,1.853149,0.072116,1.021834,0.571256,7.457539,2.140018,1.794937,2.802470,0.811437,1.247479,-0.006574,0.135826,0.001236,0.003682,1
0.004126,0.000099,0.004101,0.000103,0.009060,0.001355,0.004946,0.002229,877.000000,0.958247,0.780944,0.369108,1.000000,167.195959,0.389564,66.515637,19.019604,-35.673103,0.042196,3.655870,0.080919,1.965506,0.445678,8.476383,4.292627,2.135231,3.455429,1.383548,1.496272,-0.023872,0.283407,0.007394,0.002024,0.049703,2.110661,0.557325,2.499489,0.574376,8.439946,7.315219,2.367942,3.291753,1.025240,1.257754,-0.194293,0.716273,0.084576,0.077635,0.097905,1.434867,0.105434,0.786656,0.599963,6.689798,1.771318,1.700057,2.588835,0.615770,1.130570,-0.007245,0.136905,0.001837,0.002946,0.042215,3.557427,0.112635,2.001848,0.455743,8.482389,4.445708,2.160560,3.469170,1.382593,1.502774,-0.017435,0.243310,0.002193,0.004443,0.098091,1.509035,0.062557,0.786023,0.597426,6.692034,1.706124,1.683116,2.594280,0.659673,1.159909,-0.004044,0.102562,0.002431,0.001498,1
0.004136,0.000103,0.004114,0.000107,0.008974,0.001461,0.004935,0.002159,607.000000,0.971674,0.790365,0.364784,1.000000,142.468037,0.370585,61.206259,14.464604,-26.345940,0.076325,2.017787,0.099013,1.178850,0.536980,6.950593,2.458033,1.846161,2.878086,0.797329,1.247419,-0.035273,0.315792,0.005724,0.000230,0.044353,1.480237,0.742988,2.667691,0.609754,8.519763,9.810874,2.492624,3.333539,0.678752,1.152158,-0.238828,0.774422,0.013560,0.034144,0.126543,1.257345,0.059840,0.693376,0.628649,5.930091,1.415917,1.578802,2.401082,0.572157,1.088497,-0.006698,0.126993,0.003614,0.001893,0.082201,2.082589,0.031249,1.115095,0.561772,6.930804,2.198337,1.795282,2.844367,0.929842,1.298369,-0.025156,0.266094,0.012294,0.014284,0.128667,1.297547,0.029974,0.700932,0.629275,5.925347,1.374448,1.564143,2.399761,0.603201,1.109553,-0.006114,0.121614,0.001812,0.004518,1
0.004122,0.000098,0.004104,0.000099,0.008788,0.001335,0.004864,0.002082,1508.000000,0.905258,0.761232,0.615510,1.000000,218.267027,0.394153,79.077022,33.596872,89.345660,0.046937,3.381250,-0.000058,1.697412,0.463027,9.253125,3.379678,2.024577,3.335491,1.310349,1.477854,-0.013319,0.209275,0.008205,0.003650,0.038436,2.791406,0.434975,2.415268,0.534967,8.482031,7.084052,2.368655,3.529408,1.323144,1.408530,-0.096330,0.549441,0.207214,0.045873,0.082189,1.904428,0.036601,0.985798,0.558582,7.761879,2.049130,1.775216,2.817662,0.800907,1.249964,-0.002073,0.076384,0.003421,0.002851,0.046422,3.367634,-0.000208,1.684957,0.457930,9.299033,3.365285,2.020622,3.333712,1.269340,1.472686,-0.010891,0.189346,0.004570,0.002375,0.081620,1.865385,0.054440,0.985955,0.560046,7.773969,2.080181,1.783728,2.814560,0.780025,1.237682,-0.002733,0.087604,0.001628,0.000955,1
